id,q1,q2,q3,q4,q5,q6,q7,PHt.x,pop.x,sex,length.x,date,trip_start_date,field_season,breeding_year_sampled,oto_age.x,birth_breeding_season,age_in_2017_season,natal_region_microchem,stocked_microchem,lat.x,long.x,sibling_group.x,inferred_stocked.x,inferred_stocked_conservative,pop.y,sex.gonads,sex.x,oto_age.y,length.y,weight,sex.y,age_f,spawned,date_capture,capture_site_name,natal_region,hatchery,capt_region,stocked,Fin.clip.tube.label,Scientific.Name,Field.Season,INPUT..BY,INPUT.DATE,SITE.NUMBER,System,Site.Name,Site.Code,lat.y,long.y,Date.Start..DD.MM.YYYY.,Collector_1,Collector.2,TOTAL.LENGTH..mm.....for.each.individual.animal..,WEIGHT..gms.....for.each.individual.animal.,Age,Sex,S.AV.BQtage,Gonad.wt.g.,Disease.Parasites.Deformity,Sacraficed,Recapture,Genetics.No.,DNA.ref..Keller,Tag.Type_1,Tag.Colour_1,Tag.Number_1,Tag.Date_1,Tag.Lost_1,Tag.Type_2,Tag.Colour_2,Tag.Number_2,Tag.Date_2,Tag.Lost_2,Tag.Type_3,Tag.Colour_3,Tag.Number_3,Tag.Date_3,Tag.Lost_3,General.Comments.relating.to.fauna,Max.Depth..m...of.sample.area.,Ave....Depth..m...of.sample.area.,Depth.recorded.at..m.,EC.uS.cm..at.water.temp..,EC.uS.cm..at25.oC.,Temp..oC,DO..mg.L.,DO....,pH,Turbidity..NTU.,Secchi.Depth..m.,Hardness..as.CaCO3.,Oto.Vial,Comments.on.sampling.site,Plate.No..2018,Row,Column,SARDI.AGE,Fin.clip.tube.label.2,K_fas_comment,id.1,Fin.clip.tube.label.1,Genetics.No..1,Tag.Number_1.1,fas_Fin.clip.tube.label,fas_System,fas_Date.Start..DD.MM.YYYY.,fas_Sex,fas_Genetics.No.,fas_Tag.Number_1,fas_Oto.Vial,fas_FAS.Species,FAS_Batch,FAS_Specimen,fas_Combined.FAS.Code,fas_Original.client.reference,DOC,Otolith.wgt,Comments.1,Comments.2,Original.client.referance,Comments,Comments2,Supplier,Sample_Type,Reader,Reading,Readability,Age.1,Edge_Type,Comments.3,Primordium,ZL_1,ZL_2,ZL_3,ZL_4,ZL_5,ZL_6,ZL_7,ZL_8,ZL_9,ZL_10,ZL_11,ZL_12,ZL_13,ZL_14,ZL_15,ZL_16,ZL_17,ZL_18,ZL_19,ZL_20,ZL_21,ZL_22,ZL_23,ZL_24,ZL_25,ZL_26,ZL_27,ZL_28,ZL_29,ZL_30,Edge,fish_id,sp_id,site_id,microchem_id,tag_id,length.1,weight.1,sex.y.1,age_f.1,spawned.1,date_capture.1,capture_site_name.1,natal_region.1,hatchery.1,capt_region.1,sibling_group.y,natal_region.2,stocked_oto,inferred_stocked.y,inferred_stocked_conservative,PHt.y,Hs_obs,Hs_exp,IR,HL
GOP042,0.4149,0.0038,0.3049,0.001,0.2224,0.0512,0.0018,0.2311402,CAMPASPE,NA,NA,NA,6/4/2017,2016-2017,2016,NA,NA,NA,NA,,-36.56285,144.58766,3,UNKNOWN,UNKNOWN,CAMPASPE,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP_150,Macquaria ambigua,2016-2017,Joanne Kearns,4/5/2017,CA0233,CAMPASPE,Avonmore Bridge Road ,,-36.56285,144.58766,6/4/2017,Graeme Hackett,Kris Pitman,402,1018,4P,,,NA,NA,Y,NA,GP_150,,Dart_T-Bar,,103891,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,3,1.4,NA,314,NA,18.6,9.59,NA,7.14,17.3,NA,NA,,Fished from bridge upstream. Site much better for cod @ top of site,NA,,NA,NA,GP_150,,GOP042,GP_150,GP_150,103891,,,,,,,,NA,,NA,,,,,,,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,,UNKNOWN,UNKNOWN,0.2311402,0.996037149,1.025861933,-0.027882697,0.63855901
GOP004,0.5968,0.0017,0.3384,0.001,0.014,0.0458,0.0023,0.234963913,BROKEN,NA,NA,NA,7/3/2017,2016-2017,2016,NA,NA,NA,NA,,-36.46523791,145.9183549,3,UNKNOWN,UNKNOWN,BROKEN,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,BR_17_107,Macquaria ambigua,2016-2017,Joanne Kearns,3/5/2017,BR0304,BROKEN,Broken River @ breakout point (near Quinn Road),,-36.46523791,145.9183549,7/3/2017,Graeme Hackett,David Dawson,338,528,4F,,,NA,NA,Y,NA,BR_17_107,,T-Bar,,137691,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,2.6,1.1,NA,126,NA,22.4,NA,NA,NA,NA,0.5,NA,,"Fished u/s of house. Mostly good habitat, fish came from timber with flow. Launched at sandbar below u/s house",NA,,NA,NA,BR_17_107,,GOP004,BR_17_107,BR_17_107,137691,,,,,,,,NA,,NA,,,,,,,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,,UNKNOWN,UNKNOWN,0.234963913,0.996879977,1.026393946,-0.036712685,0.636743774
GOP617,0.9902,0.0012,0.0017,0.002,0.001,0.0017,0.0023,0.229389445,GOULBURN,NA,NA,NA,30/4/2018,2017-2018,2017,NA,NA,NA,NA,,-36.69945,145.18156,4,UNKNOWN,UNKNOWN,GOULBURN,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 2018 # GP 876,Macquaria ambigua,2017-2018,,,,Goulburn River,Fished from 850 metres downstream launch to 300 metres upstream at Moss Road.,Moss Road,-36.69945,145.18156,30/4/2018,Jason Lieschke; John Mahoney,,368,638,,,,NA,NA,,NA,GP 2018 # GP 876,,,,138750,,NA,,NA,NA,NA,NA,,NA,,NA,NA,Kept for Otoliths,3.2,1.4,0.2,NA,70,14.6,10.64,104.7,7.65,1.3,0.87,NA,,,4,A,2,NA,GP 2018 # GP 876,,GOP617,GP 2018 # GP 876,GP 2018 # GP 876,138750,,,,,,,,NA,,NA,,,,,,,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,,UNKNOWN,UNKNOWN,0.229389445,0.989621878,1.019168726,-0.011833623,0.655248081
GOP006,0.9857,0.0025,0.001,0.0028,0.0012,0.0018,0.005,0.222413793,BROKEN,NA,NA,NA,7/3/2017,2016-2017,2016,NA,NA,NA,NA,,-36.43259,145.67882,4,UNKNOWN,UNKNOWN,BROKEN ,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,BR_17_29,Macquaria ambigua,2016-2017,Joanne Kearns,3/5/2017,BR0327,BROKEN ,Private Property (River Drum) upstream of site BR0307,,-36.43259,145.67882,7/3/2017,Graeme Hackett,David Dawson,395,942,,,,NA,NA,,NA,BR_17_29,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,1.9,0.9,NA,149.3,NA,25.7,NA,NA,NA,NA,0.58,NA,,Chris Drum's Property. Mainly shallow,NA,,NA,NA,BR_17_29,,GOP006,BR_17_29,BR_17_29,,,,,,,,,NA,,NA,,,,,,,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,,UNKNOWN,UNKNOWN,0.222413793,0.958733437,0.98766475,0.015356505,0.658339339
GOP384,0,0,1,0,0,0,0,0.220338983,CAMPASPE,NA,432,10/5/2018,11/5/2018,2017-2018,2017,4,2013,4,hatchery,YES,-36.62228169,144.5614071,5,YES,YES,CAMPASPE,,,4,432,1297,NA,4,2013,10/5/2018,campaspe reach 2,hatchery,Murrumbidgee,campaspe,YES,GP953,Macquaria ambigua,2017-2018,christine,1/6/2018,CA0212,CAMPASPE,Campaspe River @ English's Bridge,,-36.62228169,144.5614071,11/5/2018,Graeme Hackett,Kim Loeun,432,1297,,,,NA,NA,,NA,GP953,,Dart,,136084,,NA,,NA,NA,NA,NA,,NA,,NA,NA,Kept,NA,NA,NA,417,NA,13.8,8.67,NA,7.79,6.1,830,NA,,,1,B,8,NA,GP953,,GOP384,GP953,GP953,136084,GP953,CAMPASPE,11/5/2018,,GP953,136084,136084,15,91,18,15_91_18,136084,10/5/2018,0.336,,GP953,#136084,,,delwp,Sectioned otolith,K.Krusic-Golub,1,2,4,WT,,0,0.482,0.889,1.347,1.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.692,89-136084,MAC AMB,89,gp136084,136084,432,1297,NA,4,2013,10/5/2018,campaspe reach 2,hatchery,Murrumbidgee,campaspe,5,hatchery,YES,YES,YES,0.220338983,0.951352026,0.979985947,0.012399924,0.655763241
GOP584,0.9852,0.001,0.0025,0.001,0.0018,0.0062,0.0023,0.223561833,L_MURRAY,NA,341,10/5/2018,10/5/2018,2017-2018,2017,6,2011,6,lower darling,NO,-34.83723,139.57341,NA,NO,NO,L_MURRAY,,F,6,341,514,female,6,2011,10/5/2018,caurnamont,lower darling,,lower murray,NO,GP 534,Macquaria ambigua,2017-2018,,,,Lower Murray,Caurnamont,,-34.83723,139.57341,10/5/2018,CEW LTIM Cat 3,,344,NA,,,,NA,NA,,NA,GP 534,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,F,9,NA,GP 534,,GOP584,GP 534,GP 534,,GP 534,Murray,10/5/2018,4,,,CEWO1718 GP90,15,95,15,15_95_15,CEWO1718 GP90,,,,provided as sections ,CEWO1718 GP90,medium confidence in matching genetic code to microchem code,,,Sectioned otolith,K.Krusic-Golub,1,1,6,WT,,0,0.539,0.926,1.154,1.382,1.578,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985,3-CEWO 17_18 GP90,MAC AMB,3,cewo1718gp90,NA,341,514,female,6,2011,10/5/2018,caurnamont,lower darling,,lower murray,NA,lower darling,NO,NO,NO,0.223561833,0.964693079,0.993594651,-0.013367018,0.651577617
GOP574,0.982,0.0012,0.002,0.0018,0.003,0.0017,0.0083,0.225483425,L_MURRAY,NA,373,7/5/2018,7/5/2018,2017-2018,2017,6,2011,6,lower darling,NO,-34.09616,140.76444,NA,NO,NO,L_MURRAY,,F,6,373,817,female,6,2011,7/5/2018,murtho,lower darling,,lower murray,NO,GP 518,Macquaria ambigua,2017-2018,,,,Lower Murray,Murtho,,-34.09616,140.76444,7/5/2018,CEW LTIM Cat 3,,377,NA,,,,NA,NA,,NA,GP 518,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,D,8,NA,GP 518,,GOP574,GP 518,GP 518,,GP 518,Murray,7/5/2018,4,,,CEWO1718 GP99,15,95,22,15_95_22,CEWO1718 GP99,,,,provided as sections ,CEWO1718 GP99,medium confidence in matching genetic code to microchem code,,,Sectioned otolith,K.Krusic-Golub,1,2,6,WT,gp 99,0,0.616,0.871,1.085,1.281,1.467,1.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,30-CEWO 17_18 GP99,MAC AMB,30,cewo1718gp99,NA,373,817,female,6,2011,7/5/2018,murtho,lower darling,,lower murray,NA,lower darling,NO,NO,NO,0.225483425,0.973902902,1.002649108,-0.012001453,0.646414286
GOP570,0.992,0.001,0.001,0.001,8.00E-04,0.002,0.0022,0.227288428,L_MURRAY,NA,352,7/5/2018,7/5/2018,2017-2018,2017,7,2010,7,lower darling,NO,-34.09616,140.76444,NA,NO,NO,L_MURRAY,,M,7,352,540,male,7,2010,7/5/2018,murtho,lower darling,,lower murray,NO,GP 511,Macquaria ambigua,2017-2018,,,,Lower Murray,Murtho,,-34.09616,140.76444,7/5/2018,CEW LTIM Cat 3,,355,NA,,,,NA,NA,,NA,GP 511,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,H,7,NA,GP 511,,GOP570,GP 511,GP 511,,GP 511,Murray,7/5/2018,4,,,CEWO1718 GP100,15,95,1,15_95_1,CEWO1718 GP100,,,,provided as sections ,CEWO1718 GP100,very high confidence in matching genetic code to microchem code,,,Sectioned otolith,K.Krusic-Golub,1,2,7,WT,CEWO17/18 GP100,0,0.607,0.894,1.054,1.207,1.38,1.628,1.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.925,30-CEWO 17_18 GP100,MAC AMB,30,cewo1718gp100,NA,352,540,male,7,2010,7/5/2018,murtho,lower darling,,lower murray,NA,lower darling,NO,NO,NO,0.227288428,0.980115221,1.010181589,-0.017845631,0.642225999
GOP581,0.938,0.021,0.0035,0.0095,0.0012,0.0048,0.022,0.235273855,L_MURRAY,NA,409,8/5/2018,10/5/2018,2017-2018,2017,6,2011,6,lower darling,NO,-34.83723,139.57341,NA,NO,NO,L_MURRAY,,F,6,409,884,female,6,2011,8/5/2018,plushes bend,lower darling,,lower murray,NO,GP 531,Macquaria ambigua,2017-2018,,,,Lower Murray,Caurnamont,,-34.83723,139.57341,10/5/2018,CEW LTIM Cat 3,,416,NA,,,,NA,NA,,NA,GP 531,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,C,9,NA,GP 531,,GOP581,GP 531,GP 531,,GP 531,Murray,10/5/2018,4,,,CEWO1718 GP69,15,95,8,15_95_8,CEWO1718 GP69,,,,provided as sections ,CEWO1718 GP69,medium confidence in matching genetic code to microchem code,,,Sectioned otolith,K.Krusic-Golub,1,2,6,WT,,0,0.552,0.911,1.123,1.384,1.628,1.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.032,29-CEWO 17_18 GP69,MAC AMB,29,cewo1718gp69,NA,409,884,female,6,2011,8/5/2018,plushes bend,lower darling,,lower murray,NA,lower darling,NO,NO,NO,0.235273855,1.014532681,1.045082873,-0.05911544,0.627667759
GOP577,0.9902,0.001,0.0012,0.0022,0.001,0.0028,0.0017,0.236996211,L_MURRAY,NA,392,8/5/2018,10/5/2018,2017-2018,2017,7,2010,7,lower darling,NO,-34.83723,139.57341,NA,NO,NO,L_MURRAY,,M,7,392,812,male,7,2010,8/5/2018,plushes bend,lower darling,,lower murray,NO,GP 524,Macquaria ambigua,2017-2018,,,,Lower Murray,Caurnamont,,-34.83723,139.57341,10/5/2018,CEW LTIM Cat 3,,400,NA,,,,NA,NA,,NA,GP 524,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,G,8,NA,GP 524,,GOP577,GP 524,GP 524,,GP 524,Murray,10/5/2018,4,,,CEWO1718 GP71,15,95,10,15_95_10,CEWO1718 GP71,,,,provided as sections ,CEWO1718 GP71,very high confidence in matching genetic code to microchem code,,,Sectioned otolith,K.Krusic-Golub,1,2,7,WT,GP71,0,0.579,0.818,1.03,1.194,1.371,1.606,1.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.941,29-CEWO 17_18 GP71,MAC AMB,29,cewo1718gp71,NA,392,812,male,7,2010,8/5/2018,plushes bend,lower darling,,lower murray,NA,lower darling,NO,NO,NO,0.236996211,1.02181145,1.052464469,-0.025463582,0.639603219
GOP576,0.9802,0.001,0.0068,0.003,0.0028,0.0037,0.0025,0.223217361,L_MURRAY,NA,328,8/5/2018,8/5/2018,2017-2018,2017,4,2013,4,lower murray,NO,-34.216504,140.756579,NA,NO,NO,L_MURRAY,,M,4,328,587,male,4,2013,8/5/2018,plushes bend,lower murray,,lower murray,NO,GP 522,Macquaria ambigua,2017-2018,,,,Lower Murray,Plushes Bend,,-34.216504,140.756579,8/5/2018,CEW LTIM Cat 3,,343,NA,,,,NA,NA,,NA,GP 522,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,F,8,NA,GP 522,,GOP576,GP 522,GP 522,,GP 522,Murray,8/5/2018,4,,,CEWO1718 GP72,15,95,11,15_95_11,CEWO1718 GP72,,,,provided as sections ,CEWO1718 GP72,very high confidence in matching genetic code to microchem code,,,Sectioned otolith,K.Krusic-Golub,1,1,4,WT,GP72,0,0.526,0.802,1.108,1.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.532,29-CEWO 17_18 GP72,MAC AMB,29,cewo1718gp72,NA,328,587,male,4,2013,8/5/2018,plushes bend,lower murray,,lower murray,NA,lower murray,NO,NO,NO,0.223217361,0.962402992,0.991338002,0.011897096,0.657112824
GOP578,0.9885,0.0015,0.0022,0.0015,0.001,0.0033,0.002,0.226206897,L_MURRAY,NA,515,8/5/2018,10/5/2018,2017-2018,2017,17,2000,17,lower murray,NO,-34.83723,139.57341,NA,NO,NO,L_MURRAY,,F,17,515,2192,female,17,2000,8/5/2018,plushes bend,lower murray,,lower murray,NO,GP 525,Macquaria ambigua,2017-2018,,,,Lower Murray,Caurnamont,,-34.83723,139.57341,10/5/2018,CEW LTIM Cat 3,,518,NA,,,,NA,NA,,NA,GP 525,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,H,8,NA,GP 525,,GOP578,GP 525,GP 525,,GP 525,Murray,10/5/2018,4,,,CEWO1718 GP63,15,95,2,15_95_2,CEWO1718 GP63,,,,provided as sections ,CEWO1718 GP63,very high confidence in matching genetic code to microchem code,,,Sectioned otolith,K.Krusic-Golub,1,1,17,WT,CEWO 17/18 GP63,0,0.431,0.905,1.151,1.369,1.572,1.749,1.912,2.032,2.147,2.252,2.39,2.473,2.57,2.659,2.748,2.846,2.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.042,29-CEWO 17_18 GP63,MAC AMB,29,cewo1718gp63,NA,515,2192,female,17,2000,8/5/2018,plushes bend,lower murray,,lower murray,NA,lower murray,NO,NO,NO,0.226206897,0.974931944,1.004302282,-0.012922056,0.638068903
GOP558,0.9365,0.0015,0.0482,0.0035,0.0025,0.004,0.0038,0.212194282,LOWER_DARLING,NA,366,2/5/2018,2/5/2018,2017-2018,2017,6,2011,6,lower darling,NO,-33.38473,142.56163,NA,NO,NO,LOWER_DARLING,,F,6,366,615,female,6,2011,2/5/2018,pooncarie,lower darling,,lower darling,NO,GP 1035,Macquaria ambigua,2017-2018,,,,Darling,Pooncarie,,-33.38473,142.56163,2/5/2018,EWKR,,368,NA,,,,NA,NA,,NA,GP 1035,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,D,6,NA,GP 1035,,GOP558,GP 1035,GP 1035,,GP 1035,Darling,2/5/2018,4,,,LD18 GP53,15,95,37,15_95_37,LD18 GP53,,,,provided as sections ,LD18 GP53,very high confidence in matching genetic code to microchem code,,,Sectioned otolith,K.Krusic-Golub,1,2,6,WT,,0,0.56,0.795,1.006,1.238,1.512,1.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.908,62-LD18 GP53,MAC AMB,62,ldgp53,NA,366,615,female,6,2011,2/5/2018,pooncarie,lower darling,,lower darling,NA,lower darling,NO,NO,NO,0.212194282,0.914958694,0.942382163,0.052788777,0.674348505
GOP565,0.9485,0.0013,0.0102,0.0055,0.0042,0.027,0.0033,0.216011042,LOWER_DARLING,NA,330,3/5/2018,3/5/2018,2017-2018,2017,6,2011,6,lower darling,NO,-33.99698,141.91682,NA,NO,NO,LOWER_DARLING,,M,6,330,472,male,6,2011,3/5/2018,pomona,lower darling,,lower darling,NO,GP 1042,Macquaria ambigua,2017-2018,,,,Darling,Pomona,,-33.99698,141.91682,3/5/2018,EWKR,,332,NA,,,,NA,NA,,NA,GP 1042,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,C,7,NA,GP 1042,,GOP565,GP 1042,GP 1042,,GP 1042,Darling,3/5/2018,4,,,LD18 GP62,15,95,42,15_95_42,LD18 GP62,,,,provided as sections ,LD18 GP62,medium confidence in matching genetic code to microchem code,,,Sectioned otolith,K.Krusic-Golub,1,1,6,WT,,0,0.522,0.867,1.082,1.297,1.511,1.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.908,50-LD18 GP62,MAC AMB,50,ldgp62,NA,330,472,male,6,2011,3/5/2018,pomona,lower darling,,lower darling,NA,lower darling,NO,NO,NO,0.216011042,0.931593325,0.959324104,0.03513249,0.664068395
GOP559,0.9707,0.001,8.00E-04,0.004,0.0013,0.0027,0.0195,0.219159201,LOWER_DARLING,NA,418,2/5/2018,2/5/2018,2017-2018,2017,7,2010,7,lower darling,NO,-33.38473,142.56163,NA,NO,NO,LOWER_DARLING,,F,7,418,1079,female,7,2010,2/5/2018,pooncarie,lower darling,,lower darling,NO,GP 1036,Macquaria ambigua,2017-2018,,,,Darling,Pooncarie,,-33.38473,142.56163,2/5/2018,EWKR,,420,NA,,,,NA,NA,,NA,GP 1036,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,E,6,NA,GP 1036,,GOP559,GP 1036,GP 1036,,GP 1036,Darling,2/5/2018,4,,,LD18 GP54,15,95,38,15_95_38,LD18 GP54,,,,provided as sections ,LD18 GP54,very high confidence in matching genetic code to microchem code,,,Sectioned otolith,K.Krusic-Golub,1,2,7,WT,,0,0.462,0.845,1.259,1.452,1.665,1.828,2.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.245,62-LD18 GP54,MAC AMB,62,ldgp54,NA,418,1079,female,7,2010,2/5/2018,pooncarie,lower darling,,lower darling,NA,lower darling,NO,NO,NO,0.219159201,0.945404302,0.973445342,0.020648479,0.660769918
GOP540,0.9817,0.002,0.0032,0.0058,0.0018,0.0033,0.0022,0.220613582,LOWER_DARLING,NA,363,1/5/2018,1/5/2018,2017-2018,2017,8,2009,8,lower darling,NO,-32.57198,142.39546,NA,NO,NO,LOWER_DARLING,,F,8,363,663,female,8,2009,1/5/2018,bono station,lower darling,,lower darling,NO,GP 1017,Macquaria ambigua,2017-2018,,,,Darling,Bono Station,,-32.57198,142.39546,1/5/2018,EWKR,,365,NA,,,,NA,NA,,NA,GP 1017,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,B,4,NA,GP 1017,,GOP540,GP 1017,GP 1017,,GP 1017,Darling,1/5/2018,4,,,LD18 GP08,15,95,23,15_95_23,LD18 GP08,,,,provided as sections ,LD18 GP08,very high confidence in matching genetic code to microchem code,,,Sectioned otolith,K.Krusic-Golub,1,2,8,WT,LD18 GP08,0,0.461,0.89,1.11,1.277,1.459,1.606,1.741,1.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.006,57-LD18 GP08,MAC AMB,57,ldgp08,NA,363,663,female,8,2009,1/5/2018,bono station,lower darling,,lower darling,NA,lower darling,NO,NO,NO,0.220613582,0.951692165,0.980265224,0.011202228,0.660364764
GOP564,0.9838,0.001,7.00E-04,0.0035,0.0015,0.0027,0.0068,0.22084196,LOWER_DARLING,NA,421,3/5/2018,3/5/2018,2017-2018,2017,8,2009,8,lower darling,NO,-33.99698,141.91682,NA,NO,NO,LOWER_DARLING,,F,8,421,1044,female,8,2009,3/5/2018,pomona,lower darling,,lower darling,NO,GP 1041,Macquaria ambigua,2017-2018,,,,Darling,Pomona,,-33.99698,141.91682,3/5/2018,EWKR,,330,NA,,,,NA,NA,,NA,GP 1041,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,B,7,NA,GP 1041,,GOP564,GP 1041,GP 1041,,GP 1041,Darling,3/5/2018,4,,,LD18 GP56,15,95,39,15_95_39,LD18 GP56,,,,provided as sections ,LD18 GP56,very high confidence in matching genetic code to microchem code,,,Sectioned otolith,K.Krusic-Golub,1,2,8,WT,,0,0.49,0.979,1.251,1.395,1.525,1.679,1.858,2.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.197,50-LD18 GP56,MAC AMB,50,ldgp56,NA,421,1044,female,8,2009,3/5/2018,pomona,lower darling,,lower darling,NA,lower darling,NO,NO,NO,0.22084196,0.951636263,0.980312793,0.021270795,0.656881091
GOP569,0.956,8.00E-04,0.001,0.0047,0.005,0.0148,0.0177,0.221187026,LOWER_DARLING,NA,300,3/5/2018,3/5/2018,2017-2018,2017,8,2009,8,lower darling,NO,-33.99698,141.91682,NA,NO,NO,LOWER_DARLING,,,8,300,344,NA,8,2009,3/5/2018,pomona,lower darling,,lower darling,NO,GP 1046,Macquaria ambigua,2017-2018,,,,Darling,Pomona,,-33.99698,141.91682,3/5/2018,EWKR,,305,NA,,,,NA,NA,,NA,GP 1046,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,G,7,NA,GP 1046,,GOP569,GP 1046,GP 1046,,GP 1046,Darling,3/5/2018,4,,,LD18 GP65,15,95,44,15_95_44,LD18 GP65,,,,provided as sections ,LD18 GP65,,,,Sectioned otolith,K.Krusic-Golub,1,3,8,WT,,0,0.492,0.948,1.19,1.332,1.524,1.645,1.863,2.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.228,50-LD18 GP65,MAC AMB,50,ldgp65,NA,300,344,NA,8,2009,3/5/2018,pomona,lower darling,,lower darling,NA,lower darling,NO,NO,NO,0.221187026,0.954200524,0.983144433,-0.003016783,0.657733018
